time, deviceID, val1, val2
2025-08-04T14:22:32Z, sensor3, 70, 90.56
2025-08-04T13:17:13Z, sensor1, 2, 14.25
2025-08-04T13:53:29Z, sensor2, 59, 31.34
2025-08-04T13:17:28Z, sensor1, 25, 13.64
2025-08-04T17:14:46Z, sensor1, 15, 1.91
2025-08-04T16:56:34Z, sensor2, 53, 47.82
2025-08-04T15:11:28Z, sensor3, 89, 82.28
2025-08-04T16:25:23Z, sensor1, 11, 12.33
2025-08-04T13:44:12Z, sensor2, 59, 59.98
2025-08-04T14:04:57Z, sensor2, 60, 20.69
2025-08-04T10:50:04Z, sensor1, 46, 17.53
2025-08-04T13:04:59Z, sensor2, 51, 44.39
2025-08-04T11:03:15Z, sensor1, 46, 12.84
2025-08-04T17:35:46Z, sensor2, 79, 54.49
2025-08-04T14:11:28Z, sensor2, 76, 27.81
2025-08-04T15:12:50Z, sensor1, 43, 18.69
2025-08-04T10:59:09Z, sensor2, 80, 44.93
2025-08-04T11:44:28Z, sensor1, 38, 7.3
2025-08-04T11:56:12Z, sensor1, 2, 15.96
2025-08-04T10:51:42Z, sensor3, 100, 95.8
2025-08-04T15:55:56Z, sensor2, 49, 28.45
2025-08-04T14:23:11Z, sensor1, 39, 23.45
2025-08-04T17:26:47Z, sensor1, 4, 19.79
2025-08-04T12:07:16Z, sensor3, 86, 80.96
2025-08-04T12:16:56Z, sensor3, 72, 96.48
2025-08-04T12:05:01Z, sensor2, 43, 25.38
2025-08-04T14:08:47Z, sensor2, 55, 52.23
2025-08-04T13:05:30Z, sensor1, 19, 0.83
2025-08-04T15:30:07Z, sensor2, 49, 74.82
2025-08-04T12:24:38Z, sensor2, 51, 38.45
2025-08-04T12:00:09Z, sensor2, 50, 59.77
2025-08-04T17:13:51Z, sensor3, 76, 75.41
2025-08-04T14:08:46Z, sensor1, 13, 2.88
2025-08-04T15:27:46Z, sensor1, 11, 2.08
2025-08-04T13:50:28Z, sensor2, 65, 22.87
2025-08-04T15:43:05Z, sensor2, 51, 61.47
2025-08-04T13:33:58Z, sensor1, 34, 21.72
2025-08-04T12:18:53Z, sensor1, 36, 24.15
2025-08-04T15:11:00Z, sensor1, 15, 20.32
2025-08-04T10:35:38Z, sensor2, 70, 33.68
2025-08-04T14:10:56Z, sensor2, 58, 22.98
2025-08-04T15:31:20Z, sensor2, 56, 33.1
2025-08-04T10:02:25Z, sensor2, 62, 38.07
2025-08-04T12:34:14Z, sensor1, 21, 2.63
2025-08-04T17:16:08Z, sensor1, 24, 1.66
2025-08-04T15:12:27Z, sensor3, 91, 90.2
2025-08-04T16:26:29Z, sensor1, 38, 15.44
2025-08-04T12:14:14Z, sensor2, 72, 67.67
2025-08-04T17:16:25Z, sensor3, 100, 88.15
2025-08-04T14:57:47Z, sensor3, 84, 76.85
2025-08-04T10:53:25Z, sensor2, 55, 26.56
2025-08-04T13:42:46Z, sensor1, 15, 22.62
2025-08-04T10:54:55Z, sensor1, 3, 0.0
2025-08-04T16:00:04Z, sensor1, 32, 6.23
2025-08-04T17:20:47Z, sensor2, 61, 48.14
2025-08-04T11:10:54Z, sensor3, 78, 80.34
2025-08-04T15:50:56Z, sensor3, 71, 81.66
2025-08-04T15:42:28Z, sensor1, 40, 2.97
2025-08-04T13:54:29Z, sensor2, 62, 56.7
2025-08-04T11:55:21Z, sensor1, 21, 13.84
2025-08-04T15:15:38Z, sensor3, 91, 79.47
2025-08-04T13:12:42Z, sensor2, 59, 74.55
2025-08-04T15:24:52Z, sensor2, 77, 30.36
2025-08-04T12:57:37Z, sensor2, 71, 54.92
2025-08-04T16:51:34Z, sensor1, 44, 5.97
2025-08-04T10:02:42Z, sensor2, 74, 55.0
2025-08-04T11:19:34Z, sensor2, 80, 35.51
2025-08-04T10:48:02Z, sensor3, 81, 96.16
2025-08-04T17:28:27Z, sensor2, 49, 49.9
2025-08-04T11:44:49Z, sensor3, 97, 97.35
2025-08-04T16:42:39Z, sensor2, 59, 31.99
2025-08-04T15:13:11Z, sensor2, 49, 71.93
2025-08-04T15:35:12Z, sensor3, 74, 92.6
2025-08-04T15:11:47Z, sensor2, 77, 57.77
2025-08-04T15:23:42Z, sensor2, 55, 37.99
2025-08-04T13:16:50Z, sensor3, 94, 90.45
2025-08-04T17:13:09Z, sensor1, 50, 14.31
2025-08-04T10:01:52Z, sensor2, 49, 46.45
2025-08-04T13:38:38Z, sensor2, 66, 41.64
2025-08-04T14:26:00Z, sensor2, 71, 24.54
2025-08-04T11:59:04Z, sensor2, 53, 70.17
2025-08-04T17:34:18Z, sensor2, 45, 34.19
2025-08-04T10:18:19Z, sensor1, 20, 23.2
2025-08-04T16:28:25Z, sensor1, 20, 3.4
2025-08-04T14:07:43Z, sensor1, 11, 24.06
2025-08-04T15:17:00Z, sensor1, 4, 22.06
2025-08-04T10:19:37Z, sensor1, 23, 5.29
2025-08-04T13:52:46Z, sensor1, 8, 21.13
2025-08-04T13:15:41Z, sensor3, 78, 98.88
2025-08-04T11:15:40Z, sensor2, 68, 33.46
2025-08-04T13:09:21Z, sensor3, 85, 79.5
2025-08-04T13:35:35Z, sensor3, 92, 84.58
2025-08-04T14:00:54Z, sensor1, 19, 12.82
2025-08-04T11:36:24Z, sensor1, 24, 6.67
2025-08-04T12:36:14Z, sensor2, 51, 40.08
2025-08-04T17:12:31Z, sensor1, 27, 6.78
2025-08-04T15:20:49Z, sensor1, 36, 8.32
2025-08-04T11:49:47Z, sensor1, 5, 19.58
2025-08-04T11:47:46Z, sensor3, 91, 78.98
2025-08-04T16:54:35Z, sensor3, 88, 79.91
2025-08-04T15:04:25Z, sensor2, 76, 61.33
2025-08-04T15:34:02Z, sensor1, 3, 9.43
2025-08-04T11:22:51Z, sensor3, 97, 97.96
2025-08-04T12:03:27Z, sensor3, 97, 77.22
2025-08-04T15:27:04Z, sensor3, 83, 96.29
2025-08-04T10:29:26Z, sensor3, 72, 79.55
2025-08-04T12:46:17Z, sensor2, 70, 69.4
2025-08-04T11:50:00Z, sensor3, 99, 91.33
2025-08-04T12:15:00Z, sensor1, 15, 8.0
2025-08-04T15:04:12Z, sensor3, 91, 91.94
2025-08-04T14:49:22Z, sensor1, 23, 16.86
2025-08-04T10:05:11Z, sensor3, 85, 83.82
2025-08-04T15:10:02Z, sensor3, 98, 87.33
2025-08-04T13:21:16Z, sensor1, 24, 11.18
2025-08-04T11:15:17Z, sensor2, 67, 36.41
2025-08-04T17:21:31Z, sensor1, 31, 5.46
2025-08-04T12:46:39Z, sensor3, 92, 92.92
2025-08-04T15:16:37Z, sensor2, 48, 55.73
2025-08-04T13:48:17Z, sensor1, 40, 15.73
2025-08-04T12:28:51Z, sensor3, 71, 88.91
2025-08-04T17:10:52Z, sensor3, 93, 92.53
2025-08-04T12:32:29Z, sensor3, 79, 79.89
2025-08-04T10:30:36Z, sensor2, 73, 27.54
2025-08-04T13:36:23Z, sensor1, 40, 9.58
2025-08-04T15:36:25Z, sensor2, 42, 40.7
2025-08-04T11:38:17Z, sensor2, 63, 24.72
2025-08-04T14:31:32Z, sensor1, 19, 6.98
2025-08-04T16:57:39Z, sensor2, 51, 48.86
2025-08-04T17:32:51Z, sensor3, 85, 95.76
2025-08-04T11:46:48Z, sensor1, 47, 24.34
2025-08-04T16:26:34Z, sensor3, 84, 71.99
2025-08-04T11:17:16Z, sensor1, 24, 19.53
2025-08-04T11:40:41Z, sensor3, 79, 93.89
2025-08-04T12:52:40Z, sensor3, 70, 91.94
2025-08-04T13:18:28Z, sensor3, 81, 84.32
2025-08-04T17:41:35Z, sensor2, 60, 25.41
2025-08-04T10:31:19Z, sensor3, 75, 84.15
2025-08-04T12:31:21Z, sensor3, 81, 85.94
2025-08-04T10:00:34Z, sensor1, 35, 16.39
2025-08-04T11:38:58Z, sensor3, 100, 88.9
2025-08-04T15:27:50Z, sensor1, 0, 9.36
2025-08-04T10:01:34Z, sensor1, 10, 11.52
2025-08-04T17:37:07Z, sensor2, 58, 47.89
2025-08-04T13:05:26Z, sensor2, 46, 52.04
2025-08-04T13:52:50Z, sensor1, 50, 13.12
2025-08-04T12:06:04Z, sensor2, 64, 25.98
2025-08-04T12:23:09Z, sensor2, 46, 71.86
2025-08-04T17:13:04Z, sensor2, 65, 37.14
2025-08-04T14:17:45Z, sensor2, 59, 49.04
2025-08-04T10:17:18Z, sensor1, 5, 13.2
2025-08-04T16:01:28Z, sensor3, 84, 98.28
2025-08-04T11:16:29Z, sensor1, 38, 6.18
2025-08-04T17:11:46Z, sensor2, 49, 68.76
2025-08-04T14:40:42Z, sensor1, 23, 8.61
2025-08-04T13:59:50Z, sensor1, 19, 19.72
2025-08-04T11:55:53Z, sensor2, 71, 60.45
2025-08-04T13:01:57Z, sensor3, 83, 93.57
2025-08-04T15:22:57Z, sensor3, 81, 76.76
2025-08-04T11:00:13Z, sensor1, 44, 7.88
2025-08-04T13:17:57Z, sensor1, 33, 6.33
2025-08-04T11:32:28Z, sensor1, 33, 22.43
2025-08-04T16:58:28Z, sensor3, 93, 74.06
2025-08-04T17:01:05Z, sensor3, 85, 87.82
2025-08-04T15:27:01Z, sensor2, 56, 24.84
2025-08-04T15:00:07Z, sensor1, 46, 3.32
2025-08-04T15:20:17Z, sensor3, 70, 93.58
2025-08-04T12:02:44Z, sensor3, 85, 76.41
2025-08-04T15:07:10Z, sensor3, 81, 83.24
2025-08-04T10:05:32Z, sensor2, 73, 54.98
2025-08-04T17:21:28Z, sensor2, 54, 20.49
2025-08-04T16:30:15Z, sensor2, 77, 41.2
2025-08-04T14:51:38Z, sensor1, 15, 9.64
2025-08-04T16:16:28Z, sensor1, 15, 17.81
2025-08-04T12:34:39Z, sensor3, 94, 79.47
2025-08-04T12:32:11Z, sensor1, 14, 19.79
2025-08-04T13:54:03Z, sensor3, 82, 83.44
2025-08-04T15:42:05Z, sensor3, 91, 98.16
2025-08-04T12:49:01Z, sensor2, 47, 50.18
2025-08-04T10:18:43Z, sensor3, 96, 99.87
2025-08-04T12:29:15Z, sensor3, 96, 98.23
2025-08-04T11:49:56Z, sensor2, 51, 61.2
2025-08-04T15:33:07Z, sensor1, 46, 3.06
2025-08-04T12:35:01Z, sensor2, 77, 44.59
2025-08-04T15:40:17Z, sensor2, 78, 54.74
2025-08-04T15:06:29Z, sensor2, 75, 43.92
2025-08-04T11:09:20Z, sensor1, 45, 0.03
2025-08-04T12:03:34Z, sensor2, 72, 61.57
2025-08-04T10:25:01Z, sensor3, 81, 95.02
2025-08-04T12:09:41Z, sensor2, 73, 44.19
2025-08-04T13:13:31Z, sensor3, 88, 92.99
2025-08-04T13:27:46Z, sensor2, 45, 44.63
2025-08-04T11:05:01Z, sensor2, 46, 45.08
2025-08-04T14:11:21Z, sensor1, 44, 16.66
2025-08-04T10:13:00Z, sensor3, 87, 98.78
2025-08-04T13:12:23Z, sensor2, 40, 53.85
2025-08-04T12:22:59Z, sensor2, 78, 51.86
2025-08-04T12:18:19Z, sensor3, 95, 72.85
2025-08-04T15:55:44Z, sensor3, 89, 88.11
2025-08-04T11:18:14Z, sensor2, 44, 40.85
2025-08-04T17:42:26Z, sensor1, 23, 22.36
2025-08-04T15:10:42Z, sensor1, 48, 2.34
2025-08-04T13:01:45Z, sensor1, 0, 3.13
2025-08-04T10:22:12Z, sensor1, 1, 0.05
2025-08-04T12:07:49Z, sensor3, 85, 87.99
2025-08-04T10:33:23Z, sensor3, 88, 71.1
2025-08-04T15:01:05Z, sensor3, 78, 76.7
2025-08-04T10:03:31Z, sensor2, 57, 29.87
2025-08-04T11:15:38Z, sensor3, 84, 89.34
2025-08-04T13:55:55Z, sensor1, 2, 15.01
2025-08-04T10:28:58Z, sensor1, 12, 15.13
2025-08-04T10:31:45Z, sensor2, 72, 49.67
2025-08-04T14:57:51Z, sensor2, 40, 65.91
2025-08-04T12:38:43Z, sensor2, 56, 22.09
2025-08-04T14:56:49Z, sensor2, 71, 44.47
2025-08-04T15:47:28Z, sensor2, 71, 38.43
2025-08-04T14:16:32Z, sensor2, 65, 46.04
2025-08-04T11:09:07Z, sensor3, 88, 98.05
2025-08-04T13:44:43Z, sensor1, 26, 24.69
2025-08-04T10:51:00Z, sensor3, 94, 71.96
2025-08-04T17:04:29Z, sensor3, 88, 77.98
2025-08-04T14:35:36Z, sensor2, 67, 52.87
2025-08-04T15:57:31Z, sensor2, 40, 26.64
2025-08-04T10:31:03Z, sensor1, 46, 4.49
2025-08-04T10:10:54Z, sensor2, 65, 65.32
2025-08-04T16:14:17Z, sensor1, 16, 1.75
2025-08-04T10:47:45Z, sensor3, 93, 84.44
2025-08-04T14:08:29Z, sensor2, 41, 34.98
2025-08-04T15:07:12Z, sensor1, 31, 17.99
2025-08-04T16:54:41Z, sensor2, 62, 22.74
2025-08-04T16:47:50Z, sensor2, 61, 36.02
2025-08-04T17:12:39Z, sensor2, 64, 42.96
2025-08-04T15:30:01Z, sensor3, 70, 70.34
2025-08-04T12:23:42Z, sensor1, 16, 1.88
2025-08-04T12:16:48Z, sensor1, 16, 17.89
2025-08-04T13:59:51Z, sensor2, 78, 46.41
2025-08-04T15:30:56Z, sensor2, 56, 20.72
2025-08-04T12:36:56Z, sensor2, 71, 32.6
2025-08-04T10:05:45Z, sensor1, 17, 1.67
2025-08-04T10:42:56Z, sensor1, 12, 7.51
2025-08-04T16:37:22Z, sensor3, 88, 91.85
2025-08-04T14:06:22Z, sensor2, 41, 49.84
2025-08-04T12:13:42Z, sensor3, 77, 96.36
2025-08-04T15:44:14Z, sensor1, 32, 4.33
2025-08-04T11:56:18Z, sensor2, 50, 57.75
2025-08-04T14:15:04Z, sensor2, 42, 62.81
2025-08-04T10:31:35Z, sensor3, 70, 75.66
2025-08-04T16:46:53Z, sensor1, 33, 12.24
2025-08-04T10:14:23Z, sensor3, 83, 87.57
2025-08-04T16:46:12Z, sensor1, 41, 24.72
2025-08-04T15:42:41Z, sensor3, 81, 94.8
2025-08-04T10:27:26Z, sensor2, 56, 33.16
2025-08-04T16:50:29Z, sensor2, 65, 48.82
2025-08-04T17:03:22Z, sensor2, 64, 54.54
2025-08-04T15:50:29Z, sensor3, 76, 71.7
2025-08-04T15:53:20Z, sensor1, 7, 2.07
2025-08-04T17:21:31Z, sensor2, 63, 63.07
2025-08-04T10:11:39Z, sensor1, 38, 11.01
2025-08-04T11:31:11Z, sensor1, 23, 21.73
2025-08-04T13:59:50Z, sensor1, 37, 3.09
2025-08-04T16:31:06Z, sensor1, 3, 3.23
2025-08-04T16:08:12Z, sensor1, 9, 9.06
2025-08-04T11:43:40Z, sensor3, 82, 93.71
2025-08-04T17:37:12Z, sensor1, 16, 2.81
2025-08-04T13:06:32Z, sensor1, 43, 10.26
2025-08-04T10:43:35Z, sensor2, 73, 50.4
2025-08-04T11:03:23Z, sensor1, 41, 4.81
2025-08-04T13:45:19Z, sensor1, 21, 2.51
2025-08-04T11:05:27Z, sensor2, 76, 57.61
2025-08-04T15:37:33Z, sensor2, 78, 36.99
2025-08-04T12:56:30Z, sensor3, 93, 91.24
2025-08-04T15:59:49Z, sensor3, 82, 84.02
2025-08-04T13:58:03Z, sensor1, 45, 20.08
2025-08-04T10:28:02Z, sensor2, 41, 52.85
2025-08-04T16:11:15Z, sensor3, 95, 90.91
2025-08-04T10:37:37Z, sensor3, 97, 86.79
2025-08-04T13:55:21Z, sensor2, 43, 58.14
2025-08-04T12:14:12Z, sensor1, 10, 22.4
2025-08-04T13:07:34Z, sensor2, 73, 57.63
2025-08-04T10:30:50Z, sensor2, 74, 73.45
2025-08-04T16:25:08Z, sensor1, 4, 10.72
2025-08-04T14:16:50Z, sensor3, 80, 73.39
2025-08-04T17:00:38Z, sensor3, 78, 77.04
2025-08-04T16:31:17Z, sensor3, 85, 86.59
2025-08-04T12:26:07Z, sensor3, 92, 87.32
2025-08-04T11:09:21Z, sensor2, 78, 69.4
2025-08-04T15:09:18Z, sensor3, 95, 90.84
2025-08-04T11:27:48Z, sensor3, 82, 72.12
2025-08-04T11:30:46Z, sensor1, 26, 8.54
2025-08-04T12:24:24Z, sensor2, 41, 32.24
2025-08-04T16:19:40Z, sensor3, 77, 92.06
2025-08-04T14:06:07Z, sensor2, 40, 64.53
2025-08-04T17:03:12Z, sensor1, 15, 14.7
2025-08-04T14:15:41Z, sensor3, 99, 85.89
2025-08-04T11:54:32Z, sensor2, 65, 59.92
2025-08-04T10:55:37Z, sensor2, 70, 20.6
2025-08-04T12:11:28Z, sensor2, 73, 50.59
2025-08-04T10:40:21Z, sensor2, 49, 52.47
2025-08-04T14:39:36Z, sensor1, 3, 5.12
2025-08-04T13:53:43Z, sensor2, 65, 39.07
2025-08-04T15:57:04Z, sensor3, 87, 96.29
2025-08-04T16:31:54Z, sensor2, 77, 46.09
2025-08-04T16:55:38Z, sensor3, 77, 94.53
2025-08-04T13:02:37Z, sensor2, 72, 42.44
2025-08-04T12:45:05Z, sensor2, 80, 66.22
2025-08-04T14:57:39Z, sensor3, 70, 86.66
2025-08-04T15:20:57Z, sensor1, 18, 24.54
2025-08-04T10:19:54Z, sensor3, 71, 97.97
2025-08-04T11:57:48Z, sensor3, 74, 98.11
2025-08-04T16:55:19Z, sensor1, 39, 13.75
2025-08-04T13:16:16Z, sensor3, 91, 79.13
2025-08-04T12:53:21Z, sensor2, 66, 30.49
2025-08-04T12:24:54Z, sensor2, 58, 58.88
2025-08-04T12:13:53Z, sensor2, 48, 59.02
2025-08-04T14:04:06Z, sensor3, 81, 81.07
2025-08-04T16:28:34Z, sensor3, 94, 73.72
2025-08-04T17:27:03Z, sensor1, 16, 12.8
2025-08-04T10:45:06Z, sensor1, 15, 23.33
2025-08-04T10:03:04Z, sensor1, 6, 12.29
2025-08-04T13:31:04Z, sensor3, 83, 70.78
2025-08-04T14:11:53Z, sensor2, 42, 27.86
2025-08-04T16:58:58Z, sensor2, 54, 47.31
2025-08-04T13:34:21Z, sensor2, 51, 57.4
2025-08-04T10:51:43Z, sensor2, 58, 32.43
2025-08-04T12:01:06Z, sensor1, 9, 11.55
2025-08-04T15:27:48Z, sensor2, 44, 57.49
2025-08-04T15:51:37Z, sensor3, 99, 92.32
2025-08-04T15:23:26Z, sensor1, 40, 22.62
2025-08-04T17:46:38Z, sensor2, 42, 21.3
2025-08-04T10:27:14Z, sensor2, 40, 25.84
2025-08-04T15:15:40Z, sensor1, 47, 18.63
2025-08-04T15:53:50Z, sensor2, 74, 63.78
2025-08-04T16:24:32Z, sensor2, 79, 20.76
2025-08-04T12:48:54Z, sensor3, 84, 73.83
2025-08-04T11:52:51Z, sensor1, 23, 1.94
2025-08-04T16:49:42Z, sensor3, 99, 84.08
2025-08-04T11:02:48Z, sensor2, 56, 48.47
2025-08-04T10:05:45Z, sensor3, 72, 95.04
2025-08-04T11:58:21Z, sensor3, 76, 76.18
2025-08-04T14:32:19Z, sensor2, 58, 60.05
2025-08-04T16:55:00Z, sensor3, 89, 79.44
2025-08-04T12:11:44Z, sensor3, 98, 98.6
2025-08-04T13:50:59Z, sensor2, 64, 29.88
2025-08-04T16:45:11Z, sensor3, 72, 80.68
2025-08-04T11:55:35Z, sensor1, 10, 19.37
2025-08-04T14:26:08Z, sensor1, 6, 6.34
2025-08-04T14:56:29Z, sensor1, 30, 9.14
2025-08-04T16:56:22Z, sensor3, 79, 86.94
2025-08-04T16:15:01Z, sensor1, 27, 8.15
2025-08-04T15:43:46Z, sensor2, 52, 65.77
2025-08-04T15:35:17Z, sensor3, 73, 82.74
2025-08-04T13:39:54Z, sensor3, 98, 85.15
2025-08-04T15:53:12Z, sensor3, 75, 93.34
2025-08-04T13:14:50Z, sensor2, 41, 69.28
2025-08-04T10:16:03Z, sensor1, 15, 17.57
2025-08-04T17:11:16Z, sensor1, 25, 16.26
2025-08-04T12:45:29Z, sensor3, 97, 73.34
2025-08-04T17:22:43Z, sensor1, 42, 9.98
2025-08-04T13:56:28Z, sensor2, 69, 41.81
2025-08-04T15:59:35Z, sensor1, 45, 23.25
2025-08-04T13:00:09Z, sensor1, 17, 8.92
2025-08-04T11:30:38Z, sensor3, 92, 70.3
2025-08-04T11:50:08Z, sensor2, 63, 53.8
2025-08-04T16:16:52Z, sensor1, 32, 8.04
2025-08-04T15:20:54Z, sensor3, 100, 77.39
2025-08-04T16:20:21Z, sensor1, 33, 14.76
2025-08-04T15:02:37Z, sensor2, 46, 26.53
2025-08-04T15:53:18Z, sensor1, 2, 22.72
2025-08-04T17:06:40Z, sensor2, 76, 62.31
2025-08-04T16:34:35Z, sensor3, 89, 98.35
2025-08-04T13:12:06Z, sensor2, 40, 71.03
2025-08-04T13:26:50Z, sensor2, 76, 21.18
2025-08-04T14:38:14Z, sensor3, 84, 96.81
2025-08-04T11:27:10Z, sensor3, 71, 94.06
2025-08-04T15:59:36Z, sensor3, 99, 95.11
2025-08-04T10:32:35Z, sensor3, 90, 81.97
2025-08-04T15:27:38Z, sensor2, 69, 64.31
2025-08-04T16:01:39Z, sensor1, 49, 11.43
2025-08-04T14:22:13Z, sensor3, 98, 88.56
2025-08-04T14:05:19Z, sensor3, 88, 77.51
2025-08-04T10:59:04Z, sensor1, 36, 4.6
2025-08-04T10:41:45Z, sensor3, 95, 91.96
2025-08-04T15:47:38Z, sensor2, 43, 49.97
2025-08-04T13:19:32Z, sensor2, 79, 41.19
2025-08-04T14:02:12Z, sensor2, 41, 39.96
2025-08-04T17:08:10Z, sensor1, 49, 6.39
2025-08-04T14:11:05Z, sensor3, 78, 81.36
2025-08-04T14:44:51Z, sensor2, 47, 41.72
2025-08-04T14:52:02Z, sensor1, 18, 12.68
2025-08-04T15:26:11Z, sensor2, 79, 23.65
2025-08-04T13:57:36Z, sensor1, 30, 21.56
2025-08-04T17:35:07Z, sensor2, 45, 64.33
2025-08-04T10:56:42Z, sensor2, 49, 68.19
2025-08-04T12:28:19Z, sensor3, 94, 95.62
2025-08-04T13:05:50Z, sensor3, 97, 80.74
2025-08-04T12:38:57Z, sensor1, 39, 10.59
2025-08-04T17:03:23Z, sensor2, 69, 59.89
2025-08-04T17:35:24Z, sensor2, 64, 74.71
2025-08-04T17:49:53Z, sensor2, 41, 68.68
2025-08-04T12:45:30Z, sensor1, 11, 3.66
2025-08-04T14:58:27Z, sensor2, 72, 70.66
2025-08-04T10:07:54Z, sensor1, 46, 24.91
2025-08-04T15:58:27Z, sensor3, 73, 83.53
2025-08-04T13:35:38Z, sensor2, 80, 60.97
2025-08-04T11:43:29Z, sensor2, 57, 48.96
2025-08-04T13:44:40Z, sensor2, 61, 34.75
2025-08-04T17:23:35Z, sensor2, 76, 32.54
2025-08-04T16:22:34Z, sensor1, 34, 9.13
2025-08-04T17:18:44Z, sensor3, 86, 88.17
2025-08-04T17:40:59Z, sensor2, 62, 43.53
2025-08-04T15:12:10Z, sensor1, 35, 24.12
2025-08-04T11:17:00Z, sensor3, 100, 96.17
2025-08-04T16:56:44Z, sensor2, 52, 67.34
2025-08-04T13:17:23Z, sensor2, 53, 61.62
2025-08-04T12:31:07Z, sensor2, 80, 39.97
2025-08-04T16:51:01Z, sensor3, 73, 85.29
2025-08-04T11:40:33Z, sensor1, 47, 3.29
2025-08-04T11:54:21Z, sensor3, 77, 90.74
2025-08-04T14:22:09Z, sensor3, 89, 91.5
2025-08-04T12:15:11Z, sensor1, 17, 24.45
2025-08-04T11:10:47Z, sensor2, 68, 44.17
2025-08-04T10:53:11Z, sensor2, 49, 23.21
2025-08-04T17:37:56Z, sensor2, 42, 56.01
2025-08-04T12:05:35Z, sensor2, 74, 26.05
2025-08-04T17:45:06Z, sensor3, 80, 92.29
2025-08-04T11:50:35Z, sensor2, 43, 50.55
2025-08-04T13:14:29Z, sensor2, 56, 25.21
2025-08-04T11:27:24Z, sensor1, 1, 22.53
2025-08-04T10:35:02Z, sensor2, 71, 58.97
2025-08-04T12:40:17Z, sensor1, 10, 20.07
2025-08-04T10:53:01Z, sensor2, 55, 28.7
2025-08-04T15:35:53Z, sensor3, 73, 75.51
2025-08-04T15:40:32Z, sensor3, 91, 97.8
2025-08-04T16:32:44Z, sensor1, 13, 4.94
2025-08-04T11:03:52Z, sensor3, 82, 74.44
2025-08-04T12:16:03Z, sensor3, 82, 96.82
2025-08-04T13:55:00Z, sensor2, 78, 33.83
2025-08-04T16:10:56Z, sensor2, 77, 46.61
2025-08-04T16:47:01Z, sensor1, 22, 22.07
2025-08-04T17:45:11Z, sensor2, 57, 38.89
2025-08-04T13:06:29Z, sensor2, 57, 48.34
2025-08-04T14:13:38Z, sensor3, 76, 94.07
2025-08-04T17:33:45Z, sensor1, 0, 16.5
2025-08-04T13:45:37Z, sensor2, 60, 62.49
2025-08-04T13:55:24Z, sensor2, 75, 70.25
2025-08-04T15:10:17Z, sensor3, 84, 79.27
2025-08-04T15:50:42Z, sensor1, 19, 18.69
2025-08-04T12:30:15Z, sensor2, 73, 31.31
2025-08-04T16:09:10Z, sensor3, 79, 91.52
2025-08-04T16:15:30Z, sensor2, 75, 55.84
2025-08-04T16:37:56Z, sensor3, 87, 70.93
2025-08-04T15:28:12Z, sensor3, 95, 72.01
2025-08-04T14:27:41Z, sensor3, 71, 77.15
2025-08-04T17:10:01Z, sensor3, 78, 91.85
2025-08-04T10:47:38Z, sensor1, 8, 12.06
2025-08-04T10:14:14Z, sensor3, 71, 99.01
2025-08-04T12:22:53Z, sensor3, 99, 97.31
2025-08-04T12:09:22Z, sensor1, 23, 18.03
2025-08-04T15:46:31Z, sensor3, 81, 82.7
2025-08-04T17:38:58Z, sensor3, 86, 98.76
2025-08-04T13:11:42Z, sensor2, 70, 34.29
2025-08-04T13:26:39Z, sensor1, 5, 21.62
2025-08-04T12:38:33Z, sensor1, 4, 4.81
2025-08-04T12:43:21Z, sensor3, 100, 72.18
2025-08-04T12:11:44Z, sensor2, 72, 69.61
2025-08-04T11:19:52Z, sensor2, 72, 46.35
2025-08-04T11:19:26Z, sensor3, 95, 87.13
2025-08-04T16:48:03Z, sensor1, 34, 14.77
2025-08-04T12:41:17Z, sensor3, 76, 71.45
2025-08-04T10:30:50Z, sensor1, 14, 20.97
2025-08-04T11:25:54Z, sensor2, 79, 66.46
2025-08-04T11:33:35Z, sensor1, 9, 12.11
2025-08-04T15:11:32Z, sensor1, 49, 11.35
2025-08-04T10:35:15Z, sensor1, 9, 17.26
2025-08-04T15:16:36Z, sensor3, 92, 70.62
2025-08-04T13:41:44Z, sensor3, 99, 77.22
2025-08-04T10:36:58Z, sensor3, 84, 89.57
2025-08-04T11:47:37Z, sensor2, 80, 25.21
2025-08-04T14:33:03Z, sensor3, 94, 97.99
2025-08-04T13:23:35Z, sensor1, 46, 7.29
2025-08-04T15:38:05Z, sensor1, 16, 12.41
2025-08-04T17:25:53Z, sensor3, 87, 95.11
2025-08-04T10:16:40Z, sensor1, 41, 21.54
2025-08-04T15:14:07Z, sensor2, 63, 27.48
2025-08-04T17:14:57Z, sensor3, 82, 96.27
2025-08-04T12:44:13Z, sensor3, 94, 74.62
2025-08-04T14:20:28Z, sensor3, 90, 70.52
2025-08-04T14:15:31Z, sensor3, 86, 74.21
2025-08-04T11:41:08Z, sensor2, 76, 33.94
2025-08-04T10:52:08Z, sensor3, 82, 73.84
2025-08-04T16:49:15Z, sensor2, 58, 56.55
2025-08-04T12:31:37Z, sensor3, 78, 88.65
2025-08-04T10:37:07Z, sensor1, 24, 2.03
2025-08-04T12:22:39Z, sensor2, 76, 60.08
2025-08-04T15:38:44Z, sensor2, 67, 68.52
2025-08-04T10:23:55Z, sensor3, 90, 75.23
2025-08-04T10:50:18Z, sensor1, 43, 6.98
2025-08-04T10:18:14Z, sensor2, 72, 66.51
2025-08-04T16:34:59Z, sensor1, 46, 16.37
2025-08-04T11:52:27Z, sensor1, 36, 9.92
